RBD,ESTAB,COMUNA,AREA,NIVEL,SECTOR,EJE,VALOR
6458,ESCUELA BASICA CALOF,SAAVEDRA,RURAL,3° Básico,MATEMATICAS,GEOMETRÍA,0.62
6458,ESCUELA BASICA CALOF,SAAVEDRA,RURAL,4° Básico,MATEMATICAS,GEOMETRÍA,0.54
6495,ESCUELA RUCA RAQUI,SAAVEDRA,RURAL,1° Básico,MATEMATICAS,GEOMETRÍA,0.73
6495,ESCUELA RUCA RAQUI,SAAVEDRA,RURAL,2° Básico,MATEMATICAS,GEOMETRÍA,0.4
6495,ESCUELA RUCA RAQUI,SAAVEDRA,RURAL,3° Básico,MATEMATICAS,GEOMETRÍA,0.2
6495,ESCUELA RUCA RAQUI,SAAVEDRA,RURAL,4° Básico,MATEMATICAS,GEOMETRÍA,0.31
6499,ROMILIO ADRIAZOLA,CARAHUE,URBANO,1° Básico,MATEMATICAS,GEOMETRÍA,0.67
6499,ROMILIO ADRIAZOLA,CARAHUE,URBANO,2° Básico,MATEMATICAS,GEOMETRÍA,0.97
6499,ROMILIO ADRIAZOLA,CARAHUE,URBANO,3° Básico,MATEMATICAS,GEOMETRÍA,0.38
6499,ROMILIO ADRIAZOLA,CARAHUE,URBANO,4° Básico,MATEMATICAS,GEOMETRÍA,0.44
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,CARAHUE,URBANO,1° Básico,MATEMATICAS,GEOMETRÍA,0.82
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,CARAHUE,URBANO,2° Básico,MATEMATICAS,GEOMETRÍA,0.79
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,CARAHUE,URBANO,3° Básico,MATEMATICAS,GEOMETRÍA,0.75
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,CARAHUE,URBANO,4° Básico,MATEMATICAS,GEOMETRÍA,0.48
6501,ESCUELA BASICA KIM RUKA,CARAHUE,URBANO,1° Básico,MATEMATICAS,GEOMETRÍA,0.81
6501,ESCUELA BASICA KIM RUKA,CARAHUE,URBANO,2° Básico,MATEMATICAS,GEOMETRÍA,0.66
6501,ESCUELA BASICA KIM RUKA,CARAHUE,URBANO,3° Básico,MATEMATICAS,GEOMETRÍA,0.58
6501,ESCUELA BASICA KIM RUKA,CARAHUE,URBANO,4° Básico,MATEMATICAS,GEOMETRÍA,0.5
6502,ESCUELA BASICA NEHUENTUE,CARAHUE,URBANO,1° Básico,MATEMATICAS,GEOMETRÍA,0.74
6502,ESCUELA BASICA NEHUENTUE,CARAHUE,URBANO,2° Básico,MATEMATICAS,GEOMETRÍA,0.76
6502,ESCUELA BASICA NEHUENTUE,CARAHUE,URBANO,3° Básico,MATEMATICAS,GEOMETRÍA,0.76
6502,ESCUELA BASICA NEHUENTUE,CARAHUE,URBANO,4° Básico,MATEMATICAS,GEOMETRÍA,0.66
6504,ESCUELA TRANAPUENTE,CARAHUE,RURAL,1° Básico,MATEMATICAS,GEOMETRÍA,0.64
6504,ESCUELA TRANAPUENTE,CARAHUE,RURAL,2° Básico,MATEMATICAS,GEOMETRÍA,0.43
6504,ESCUELA TRANAPUENTE,CARAHUE,RURAL,3° Básico,MATEMATICAS,GEOMETRÍA,0.28
6504,ESCUELA TRANAPUENTE,CARAHUE,RURAL,4° Básico,MATEMATICAS,GEOMETRÍA,0.37
6506,ESCUELA MUNICIPAL DINAMARCA,CARAHUE,RURAL,3° Básico,MATEMATICAS,GEOMETRÍA,0.8
6508,"ESCUELA BASICA DINAMARCA, LUCERO",CARAHUE,RURAL,2° Básico,MATEMATICAS,GEOMETRÍA,0.75
6510,ESCUELA BASICA PAILACOYAN,CARAHUE,RURAL,2° Básico,MATEMATICAS,GEOMETRÍA,0.75
6512,ESCUELA VILLA LAS ARAUCARIAS,CARAHUE,RURAL,2° Básico,MATEMATICAS,GEOMETRÍA,0.5
6512,ESCUELA VILLA LAS ARAUCARIAS,CARAHUE,RURAL,4° Básico,MATEMATICAS,GEOMETRÍA,0.75
6521,ESCUELA BASICA CAMARONES,CARAHUE,RURAL,4° Básico,MATEMATICAS,GEOMETRÍA,0.67
6522,ESCUELA BASICA PUYANGUE,CARAHUE,RURAL,2° Básico,MATEMATICAS,GEOMETRÍA,0.63
6523,ESCUELA BASICA CHOMIO,CARAHUE,RURAL,1° Básico,MATEMATICAS,GEOMETRÍA,0.6
6523,ESCUELA BASICA CHOMIO,CARAHUE,RURAL,3° Básico,MATEMATICAS,GEOMETRÍA,0.5
6523,ESCUELA BASICA CHOMIO,CARAHUE,RURAL,4° Básico,MATEMATICAS,GEOMETRÍA,0.92
6524,ESCUELA CULLINCO,CARAHUE,RURAL,3° Básico,MATEMATICAS,GEOMETRÍA,0.65
6524,ESCUELA CULLINCO,CARAHUE,RURAL,4° Básico,MATEMATICAS,GEOMETRÍA,0.75
6528,ESCUELA BASICA BAJO YUPEHUE,CARAHUE,RURAL,1° Básico,MATEMATICAS,GEOMETRÍA,0.93
6528,ESCUELA BASICA BAJO YUPEHUE,CARAHUE,RURAL,2° Básico,MATEMATICAS,GEOMETRÍA,0.46
6528,ESCUELA BASICA BAJO YUPEHUE,CARAHUE,RURAL,3° Básico,MATEMATICAS,GEOMETRÍA,0.62
6528,ESCUELA BASICA BAJO YUPEHUE,CARAHUE,RURAL,4° Básico,MATEMATICAS,GEOMETRÍA,0.54
6529,ESCUELA BASICA MATTE Y SANCHEZ,CARAHUE,RURAL,2° Básico,MATEMATICAS,GEOMETRÍA,0.81
6529,ESCUELA BASICA MATTE Y SANCHEZ,CARAHUE,RURAL,4° Básico,MATEMATICAS,GEOMETRÍA,0.42
6539,ESCUELA BASICA COI COI,CARAHUE,RURAL,1° Básico,MATEMATICAS,GEOMETRÍA,0.2
6539,ESCUELA BASICA COI COI,CARAHUE,RURAL,2° Básico,MATEMATICAS,GEOMETRÍA,0.5
6539,ESCUELA BASICA COI COI,CARAHUE,RURAL,3° Básico,MATEMATICAS,GEOMETRÍA,0.66
6587,ESCUELA ALEJANDRO GOROSTIAGA,NUEVA IMPERIAL,URBANO,1° Básico,MATEMATICAS,GEOMETRÍA,0.67
6587,ESCUELA ALEJANDRO GOROSTIAGA,NUEVA IMPERIAL,URBANO,2° Básico,MATEMATICAS,GEOMETRÍA,0.48
6587,ESCUELA ALEJANDRO GOROSTIAGA,NUEVA IMPERIAL,URBANO,3° Básico,MATEMATICAS,GEOMETRÍA,0.49
6587,ESCUELA ALEJANDRO GOROSTIAGA,NUEVA IMPERIAL,URBANO,4° Básico,MATEMATICAS,GEOMETRÍA,0.41
6593,ESCUELA BASICA EL CRUCERO,NUEVA IMPERIAL,RURAL,1° Básico,MATEMATICAS,GEOMETRÍA,
6593,ESCUELA BASICA EL CRUCERO,NUEVA IMPERIAL,RURAL,2° Básico,MATEMATICAS,GEOMETRÍA,
6593,ESCUELA BASICA EL CRUCERO,NUEVA IMPERIAL,RURAL,3° Básico,MATEMATICAS,GEOMETRÍA,
6600,ESCUELA EL COPIHUAL,NUEVA IMPERIAL,RURAL,2° Básico,MATEMATICAS,GEOMETRÍA,1
6600,ESCUELA EL COPIHUAL,NUEVA IMPERIAL,RURAL,3° Básico,MATEMATICAS,GEOMETRÍA,0.6
6602,ESCUELA BASICA CATRIANCHE,NUEVA IMPERIAL,RURAL,1° Básico,MATEMATICAS,GEOMETRÍA,
6602,ESCUELA BASICA CATRIANCHE,NUEVA IMPERIAL,RURAL,3° Básico,MATEMATICAS,GEOMETRÍA,
6605,ESC.BASICA RAYEN MAHUIDA,NUEVA IMPERIAL,RURAL,1° Básico,MATEMATICAS,GEOMETRÍA,1
6605,ESC.BASICA RAYEN MAHUIDA,NUEVA IMPERIAL,RURAL,2° Básico,MATEMATICAS,GEOMETRÍA,0.53
6605,ESC.BASICA RAYEN MAHUIDA,NUEVA IMPERIAL,RURAL,3° Básico,MATEMATICAS,GEOMETRÍA,0.5
6605,ESC.BASICA RAYEN MAHUIDA,NUEVA IMPERIAL,RURAL,4° Básico,MATEMATICAS,GEOMETRÍA,0.69
6608,ESC. BASICA LA ARAUCARIA,NUEVA IMPERIAL,RURAL,1° Básico,MATEMATICAS,GEOMETRÍA,
6608,ESC. BASICA LA ARAUCARIA,NUEVA IMPERIAL,RURAL,2° Básico,MATEMATICAS,GEOMETRÍA,
6608,ESC. BASICA LA ARAUCARIA,NUEVA IMPERIAL,RURAL,3° Básico,MATEMATICAS,GEOMETRÍA,
6611,ESC. BASICA CHIVILCOYAN,NUEVA IMPERIAL,RURAL,1° Básico,MATEMATICAS,GEOMETRÍA,0.75
6611,ESC. BASICA CHIVILCOYAN,NUEVA IMPERIAL,RURAL,2° Básico,MATEMATICAS,GEOMETRÍA,0.5
6611,ESC. BASICA CHIVILCOYAN,NUEVA IMPERIAL,RURAL,3° Básico,MATEMATICAS,GEOMETRÍA,0.55
6611,ESC. BASICA CHIVILCOYAN,NUEVA IMPERIAL,RURAL,4° Básico,MATEMATICAS,GEOMETRÍA,0.54
6623,ESCUELA ARENAS BLANCAS,NUEVA IMPERIAL,RURAL,2° Básico,MATEMATICAS,GEOMETRÍA,0.47
6623,ESCUELA ARENAS BLANCAS,NUEVA IMPERIAL,RURAL,3° Básico,MATEMATICAS,GEOMETRÍA,0.63
6623,ESCUELA ARENAS BLANCAS,NUEVA IMPERIAL,RURAL,4° Básico,MATEMATICAS,GEOMETRÍA,0.42
6628,ESC. BASICA LIFKO,NUEVA IMPERIAL,RURAL,1° Básico,MATEMATICAS,GEOMETRÍA,0.8
6628,ESC. BASICA LIFKO,NUEVA IMPERIAL,RURAL,2° Básico,MATEMATICAS,GEOMETRÍA,0.55
6628,ESC. BASICA LIFKO,NUEVA IMPERIAL,RURAL,3° Básico,MATEMATICAS,GEOMETRÍA,0.57
6628,ESC. BASICA LIFKO,NUEVA IMPERIAL,RURAL,4° Básico,MATEMATICAS,GEOMETRÍA,0.5
6635,ESC. BASICA LOS ROBLES,NUEVA IMPERIAL,RURAL,1° Básico,MATEMATICAS,GEOMETRÍA,0.6
6635,ESC. BASICA LOS ROBLES,NUEVA IMPERIAL,RURAL,3° Básico,MATEMATICAS,GEOMETRÍA,0.7
6635,ESC. BASICA LOS ROBLES,NUEVA IMPERIAL,RURAL,4° Básico,MATEMATICAS,GEOMETRÍA,0.75
6639,ESCUELA BASICA MANIO DUCANAN,NUEVA IMPERIAL,RURAL,1° Básico,MATEMATICAS,GEOMETRÍA,
6639,ESCUELA BASICA MANIO DUCANAN,NUEVA IMPERIAL,RURAL,2° Básico,MATEMATICAS,GEOMETRÍA,
6588,ESCUELA REPUBLICA,NUEVA IMPERIAL,URBANO,1° Básico,MATEMATICAS,GEOMETRÍA,0.37
6588,ESCUELA REPUBLICA,NUEVA IMPERIAL,URBANO,2° Básico,MATEMATICAS,GEOMETRÍA,0.75
6588,ESCUELA REPUBLICA,NUEVA IMPERIAL,URBANO,3° Básico,MATEMATICAS,GEOMETRÍA,0.63
6588,ESCUELA REPUBLICA,NUEVA IMPERIAL,URBANO,4° Básico,MATEMATICAS,GEOMETRÍA,0.65
6515,ESCUELA CATRIPULLI,CARAHUE,RURAL,1° Básico,MATEMATICAS,GEOMETRÍA,0.8
6589,ESCUELA JUAN XXIII,NUEVA IMPERIAL,URBANO,1° Básico,MATEMATICAS,GEOMETRÍA,0.83
6589,ESCUELA JUAN XXIII,NUEVA IMPERIAL,URBANO,2° Básico,MATEMATICAS,GEOMETRÍA,0.44
6589,ESCUELA JUAN XXIII,NUEVA IMPERIAL,URBANO,3° Básico,MATEMATICAS,GEOMETRÍA,0.55
6589,ESCUELA JUAN XXIII,NUEVA IMPERIAL,URBANO,4° Básico,MATEMATICAS,GEOMETRÍA,0.49
6452,LICEO REINO DE SUECIA,SAAVEDRA,URBANO,1° Básico,MATEMATICAS,GEOMETRÍA,0.6
6452,LICEO REINO DE SUECIA,SAAVEDRA,URBANO,2° Básico,MATEMATICAS,GEOMETRÍA,0.41
6452,LICEO REINO DE SUECIA,SAAVEDRA,URBANO,3° Básico,MATEMATICAS,GEOMETRÍA,0.38
6452,LICEO REINO DE SUECIA,SAAVEDRA,URBANO,4° Básico,MATEMATICAS,GEOMETRÍA,0.29
6625,ESC. BASICA LOS CANELOS,NUEVA IMPERIAL,RURAL,2° Básico,MATEMATICAS,GEOMETRÍA,0.5
6633,ESC. BASICA SANTA MARIA DE BOROA,NUEVA IMPERIAL,RURAL,1° Básico,MATEMATICAS,GEOMETRÍA,0.7
6633,ESC. BASICA SANTA MARIA DE BOROA,NUEVA IMPERIAL,RURAL,2° Básico,MATEMATICAS,GEOMETRÍA,0.25
6633,ESC. BASICA SANTA MARIA DE BOROA,NUEVA IMPERIAL,RURAL,3° Básico,MATEMATICAS,GEOMETRÍA,0.8
6633,ESC. BASICA SANTA MARIA DE BOROA,NUEVA IMPERIAL,RURAL,4° Básico,MATEMATICAS,GEOMETRÍA,0.53
6349,ESCUELA AGUAS Y GAVIOTAS,TOLTÉN,URBANO,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.8
6349,ESCUELA AGUAS Y GAVIOTAS,TOLTÉN,URBANO,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.81
6349,ESCUELA AGUAS Y GAVIOTAS,TOLTÉN,URBANO,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.68
6349,ESCUELA AGUAS Y GAVIOTAS,TOLTÉN,URBANO,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.7
6350,ESCUELA RAYEN LAFQUEN QUEULE,TOLTÉN,URBANO,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.76
6350,ESCUELA RAYEN LAFQUEN QUEULE,TOLTÉN,URBANO,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.65
6350,ESCUELA RAYEN LAFQUEN QUEULE,TOLTÉN,URBANO,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.54
6350,ESCUELA RAYEN LAFQUEN QUEULE,TOLTÉN,URBANO,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.51
6351,ESCUELA EL SEMBRADOR,TOLTÉN,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.62
6351,ESCUELA EL SEMBRADOR,TOLTÉN,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.75
6351,ESCUELA EL SEMBRADOR,TOLTÉN,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.27
6351,ESCUELA EL SEMBRADOR,TOLTÉN,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.25
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,TOLTÉN,URBANO,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.76
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,TOLTÉN,URBANO,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.74
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,TOLTÉN,URBANO,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.45
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,TOLTÉN,URBANO,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.61
6353,ESCUELA SAN PEDRO,TOLTÉN,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.83
6353,ESCUELA SAN PEDRO,TOLTÉN,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.83
6353,ESCUELA SAN PEDRO,TOLTÉN,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.5
6354,ESCUELA LA CASCADA,TOLTÉN,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.9
6354,ESCUELA LA CASCADA,TOLTÉN,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,1
6354,ESCUELA LA CASCADA,TOLTÉN,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,1
6358,ESCUELA BASICA ESTACION TOLTEN,TEODORO SCHMIDT,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.95
6358,ESCUELA BASICA ESTACION TOLTEN,TEODORO SCHMIDT,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.5
6358,ESCUELA BASICA ESTACION TOLTEN,TEODORO SCHMIDT,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.33
6358,ESCUELA BASICA ESTACION TOLTEN,TEODORO SCHMIDT,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.17
6361,ESCUELA DE CAYCHAYEN,TEODORO SCHMIDT,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.83
6370,ESCUELA LA CONCEPCION,TOLTÉN,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.83
6371,ESCUELA ANTU-LAFQUEN,TOLTÉN,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.68
6371,ESCUELA ANTU-LAFQUEN,TOLTÉN,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.5
6371,ESCUELA ANTU-LAFQUEN,TOLTÉN,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.56
6371,ESCUELA ANTU-LAFQUEN,TOLTÉN,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.33
6373,ESCUELA PORMA,TEODORO SCHMIDT,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.73
6373,ESCUELA PORMA,TEODORO SCHMIDT,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.61
6373,ESCUELA PORMA,TEODORO SCHMIDT,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.64
6373,ESCUELA PORMA,TEODORO SCHMIDT,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.58
6374,ESCUELA BASICA RURAL FLOR DEL VALLE,TOLTÉN,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,
6397,LICEO MUNICIPAL BARROS ARANA,TEODORO SCHMIDT,URBANO,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.75
6397,LICEO MUNICIPAL BARROS ARANA,TEODORO SCHMIDT,URBANO,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.5
6397,LICEO MUNICIPAL BARROS ARANA,TEODORO SCHMIDT,URBANO,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.63
6397,LICEO MUNICIPAL BARROS ARANA,TEODORO SCHMIDT,URBANO,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.48
6398,COMPLEJO EDUCACIONAL NUEVA ALBORADA,TEODORO SCHMIDT,URBANO,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.67
6398,COMPLEJO EDUCACIONAL NUEVA ALBORADA,TEODORO SCHMIDT,URBANO,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.49
6398,COMPLEJO EDUCACIONAL NUEVA ALBORADA,TEODORO SCHMIDT,URBANO,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.45
6399,ESCUELA HORIZONTES,TEODORO SCHMIDT,URBANO,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.98
6399,ESCUELA HORIZONTES,TEODORO SCHMIDT,URBANO,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,1
6399,ESCUELA HORIZONTES,TEODORO SCHMIDT,URBANO,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.9
6399,ESCUELA HORIZONTES,TEODORO SCHMIDT,URBANO,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.44
6400,ESCUELA ISLA LLICAN,TEODORO SCHMIDT,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.65
6400,ESCUELA ISLA LLICAN,TEODORO SCHMIDT,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.33
6400,ESCUELA ISLA LLICAN,TEODORO SCHMIDT,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.42
6400,ESCUELA ISLA LLICAN,TEODORO SCHMIDT,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.5
6407,ESCUELA NOHUALHUE,TEODORO SCHMIDT,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.67
6407,ESCUELA NOHUALHUE,TEODORO SCHMIDT,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.78
6407,ESCUELA NOHUALHUE,TEODORO SCHMIDT,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.83
6410,ESCUELA MALALHUE,TEODORO SCHMIDT,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,1
6411,ESCUELA PUYEHUE,TEODORO SCHMIDT,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.8
6411,ESCUELA PUYEHUE,TEODORO SCHMIDT,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.33
6411,ESCUELA PUYEHUE,TEODORO SCHMIDT,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,1
6411,ESCUELA PUYEHUE,TEODORO SCHMIDT,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,1
6413,ESCUELA DE RUCA-CURA,TEODORO SCHMIDT,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.83
6413,ESCUELA DE RUCA-CURA,TEODORO SCHMIDT,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.5
6413,ESCUELA DE RUCA-CURA,TEODORO SCHMIDT,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.33
6415,ESCUELA LOS TRONCOS,TEODORO SCHMIDT,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.67
6415,ESCUELA LOS TRONCOS,TEODORO SCHMIDT,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.25
6454,ESCUELA BASICA COLLICO RANCO,SAAVEDRA,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.8
6454,ESCUELA BASICA COLLICO RANCO,SAAVEDRA,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.83
6454,ESCUELA BASICA COLLICO RANCO,SAAVEDRA,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.96
6454,ESCUELA BASICA COLLICO RANCO,SAAVEDRA,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.47
6455,ESCUELA BASICA BARTOLO LLANCALEO,SAAVEDRA,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.73
6455,ESCUELA BASICA BARTOLO LLANCALEO,SAAVEDRA,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.89
6455,ESCUELA BASICA BARTOLO LLANCALEO,SAAVEDRA,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.2
6455,ESCUELA BASICA BARTOLO LLANCALEO,SAAVEDRA,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.33
6457,ESC. BASICA AUGUSTO WINTER TAPIA,SAAVEDRA,URBANO,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.68
6457,ESC. BASICA AUGUSTO WINTER TAPIA,SAAVEDRA,URBANO,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.44
6457,ESC. BASICA AUGUSTO WINTER TAPIA,SAAVEDRA,URBANO,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.21
6457,ESC. BASICA AUGUSTO WINTER TAPIA,SAAVEDRA,URBANO,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.45
6458,ESCUELA BASICA CALOF,SAAVEDRA,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.39
6458,ESCUELA BASICA CALOF,SAAVEDRA,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.47
6458,ESCUELA BASICA CALOF,SAAVEDRA,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.79
6495,ESCUELA RUCA RAQUI,SAAVEDRA,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.8
6495,ESCUELA RUCA RAQUI,SAAVEDRA,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.27
6495,ESCUELA RUCA RAQUI,SAAVEDRA,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.22
6495,ESCUELA RUCA RAQUI,SAAVEDRA,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.28
6499,ROMILIO ADRIAZOLA,CARAHUE,URBANO,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.78
6499,ROMILIO ADRIAZOLA,CARAHUE,URBANO,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.93
6499,ROMILIO ADRIAZOLA,CARAHUE,URBANO,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.35
6499,ROMILIO ADRIAZOLA,CARAHUE,URBANO,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.54
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,CARAHUE,URBANO,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.86
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,CARAHUE,URBANO,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.88
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,CARAHUE,URBANO,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.69
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,CARAHUE,URBANO,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.63
6501,ESCUELA BASICA KIM RUKA,CARAHUE,URBANO,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.95
6501,ESCUELA BASICA KIM RUKA,CARAHUE,URBANO,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.8
6501,ESCUELA BASICA KIM RUKA,CARAHUE,URBANO,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.7
6501,ESCUELA BASICA KIM RUKA,CARAHUE,URBANO,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.59
