RBD,ESTABLECIMIENTO,NIVEL,SECTOR,EJE,P_RESCORR
6499,ROMILIO ADRIAZOLA,6.° Básico,Matematicas,Geometría,89
6499,ROMILIO ADRIAZOLA,6.° Básico,Matematicas,Patrones y Álgebra,94
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,5.° Básico,Matematicas,Datos y Probabilidad,18
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,II. Medio,Matematicas,Geometría,20
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,I. Medio,Matematicas,Geometría,27
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,I. Medio,Matematicas,Números,27
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,7.° Básico,Matematicas,Geometría,29
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,II. Medio,Matematicas,Probabilidad y Estadística,29
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,I. Medio,Matematicas,Probabilidad y Estadística,30
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,I. Medio,Matematicas,Álgebra y Funciones,34
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,7.° Básico,Matematicas,Números,35
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,7.° Básico,Matematicas,Probabilidad y Estadística,35
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,II. Medio,Matematicas,Álgebra y Funciones,37
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,7.° Básico,Matematicas,Álgebra y Funciones,39
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,II. Medio,Matematicas,Números,39
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,5.° Básico,Matematicas,Patrones y Álgebra,42
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,5.° Básico,Matematicas,Números y Operaciones,46
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,5.° Básico,Matematicas,Geometría,49
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,5.° Básico,Matematicas,Medición,53
6501,ESCUELA BASICA KIM RUKA,8.° Básico,Matematicas,Probabilidad y Estadística,24
6501,ESCUELA BASICA KIM RUKA,6.° Básico,Matematicas,Medición,27
6501,ESCUELA BASICA KIM RUKA,7.° Básico,Matematicas,Geometría,32
6501,ESCUELA BASICA KIM RUKA,7.° Básico,Matematicas,Álgebra y Funciones,33
6501,ESCUELA BASICA KIM RUKA,5.° Básico,Matematicas,Datos y Probabilidad,34
6501,ESCUELA BASICA KIM RUKA,7.° Básico,Matematicas,Probabilidad y Estadística,35
6501,ESCUELA BASICA KIM RUKA,8.° Básico,Matematicas,Álgebra y Funciones,36
6501,ESCUELA BASICA KIM RUKA,8.° Básico,Matematicas,Geometría,36
6501,ESCUELA BASICA KIM RUKA,6.° Básico,Matematicas,Geometría,46
6501,ESCUELA BASICA KIM RUKA,6.° Básico,Matematicas,Números y Operaciones,47
6501,ESCUELA BASICA KIM RUKA,7.° Básico,Matematicas,Números,47
6501,ESCUELA BASICA KIM RUKA,6.° Básico,Matematicas,Datos y Probabilidad,49
6501,ESCUELA BASICA KIM RUKA,8.° Básico,Matematicas,Números,58
6501,ESCUELA BASICA KIM RUKA,5.° Básico,Matematicas,Números y Operaciones,62
6501,ESCUELA BASICA KIM RUKA,6.° Básico,Matematicas,Patrones y Álgebra,62
6501,ESCUELA BASICA KIM RUKA,5.° Básico,Matematicas,Patrones y Álgebra,63
6501,ESCUELA BASICA KIM RUKA,5.° Básico,Matematicas,Medición,66
6501,ESCUELA BASICA KIM RUKA,5.° Básico,Matematicas,Geometría,73
6502,ESCUELA BASICA NEHUENTUE,8.° Básico,Matematicas,Probabilidad y Estadística,27
6502,ESCUELA BASICA NEHUENTUE,8.° Básico,Matematicas,Álgebra y Funciones,36
6502,ESCUELA BASICA NEHUENTUE,8.° Básico,Matematicas,Geometría,42
6502,ESCUELA BASICA NEHUENTUE,7.° Básico,Matematicas,Probabilidad y Estadística,43
6502,ESCUELA BASICA NEHUENTUE,7.° Básico,Matematicas,Álgebra y Funciones,46
6502,ESCUELA BASICA NEHUENTUE,7.° Básico,Matematicas,Geometría,46
6502,ESCUELA BASICA NEHUENTUE,6.° Básico,Matematicas,Medición,48
6502,ESCUELA BASICA NEHUENTUE,5.° Básico,Matematicas,Datos y Probabilidad,50
6502,ESCUELA BASICA NEHUENTUE,7.° Básico,Matematicas,Números,55
6502,ESCUELA BASICA NEHUENTUE,6.° Básico,Matematicas,Geometría,56
6502,ESCUELA BASICA NEHUENTUE,8.° Básico,Matematicas,Números,60
6502,ESCUELA BASICA NEHUENTUE,6.° Básico,Matematicas,Números y Operaciones,61
6502,ESCUELA BASICA NEHUENTUE,6.° Básico,Matematicas,Datos y Probabilidad,68
6502,ESCUELA BASICA NEHUENTUE,5.° Básico,Matematicas,Números y Operaciones,71
6502,ESCUELA BASICA NEHUENTUE,3.° Básico,Matematicas,Patrones y Álgebra,77
6502,ESCUELA BASICA NEHUENTUE,5.° Básico,Matematicas,Patrones y Álgebra,78
6502,ESCUELA BASICA NEHUENTUE,4.° Básico,Matematicas,Datos y Probabilidad,80
6502,ESCUELA BASICA NEHUENTUE,3.° Básico,Matematicas,Datos y Probabilidad,82
6502,ESCUELA BASICA NEHUENTUE,5.° Básico,Matematicas,Medición,82
6502,ESCUELA BASICA NEHUENTUE,4.° Básico,Matematicas,Medición,83
6502,ESCUELA BASICA NEHUENTUE,5.° Básico,Matematicas,Geometría,83
6502,ESCUELA BASICA NEHUENTUE,4.° Básico,Matematicas,Geometría,85
6502,ESCUELA BASICA NEHUENTUE,3.° Básico,Matematicas,Medición,86
6502,ESCUELA BASICA NEHUENTUE,4.° Básico,Matematicas,Números y Operaciones,86
6502,ESCUELA BASICA NEHUENTUE,3.° Básico,Matematicas,Números y Operaciones,90
6502,ESCUELA BASICA NEHUENTUE,4.° Básico,Matematicas,Patrones y Álgebra,93
6502,ESCUELA BASICA NEHUENTUE,6.° Básico,Matematicas,Patrones y Álgebra,94
6502,ESCUELA BASICA NEHUENTUE,3.° Básico,Matematicas,Geometría,100
6504,ESCUELA TRANAPUENTE,6.° Básico,Matematicas,Medición,0
6504,ESCUELA TRANAPUENTE,8.° Básico,Matematicas,Probabilidad y Estadística,1
6504,ESCUELA TRANAPUENTE,8.° Básico,Matematicas,Álgebra y Funciones,4
6504,ESCUELA TRANAPUENTE,5.° Básico,Matematicas,Patrones y Álgebra,15
6504,ESCUELA TRANAPUENTE,8.° Básico,Matematicas,Geometría,18
6504,ESCUELA TRANAPUENTE,5.° Básico,Matematicas,Datos y Probabilidad,23
6504,ESCUELA TRANAPUENTE,6.° Básico,Matematicas,Geometría,24
6504,ESCUELA TRANAPUENTE,7.° Básico,Matematicas,Números,24
6504,ESCUELA TRANAPUENTE,7.° Básico,Matematicas,Geometría,25
6504,ESCUELA TRANAPUENTE,7.° Básico,Matematicas,Probabilidad y Estadística,25
6504,ESCUELA TRANAPUENTE,6.° Básico,Matematicas,Números y Operaciones,26
6504,ESCUELA TRANAPUENTE,5.° Básico,Matematicas,Números y Operaciones,27
6504,ESCUELA TRANAPUENTE,8.° Básico,Matematicas,Números,27
6504,ESCUELA TRANAPUENTE,7.° Básico,Matematicas,Álgebra y Funciones,28
6504,ESCUELA TRANAPUENTE,5.° Básico,Matematicas,Medición,40
6504,ESCUELA TRANAPUENTE,6.° Básico,Matematicas,Patrones y Álgebra,43
6504,ESCUELA TRANAPUENTE,5.° Básico,Matematicas,Geometría,45
6504,ESCUELA TRANAPUENTE,6.° Básico,Matematicas,Datos y Probabilidad,53
6504,ESCUELA TRANAPUENTE,3.° Básico,Matematicas,Medición,72
6504,ESCUELA TRANAPUENTE,3.° Básico,Matematicas,Datos y Probabilidad,78
6504,ESCUELA TRANAPUENTE,3.° Básico,Matematicas,Números y Operaciones,83
6504,ESCUELA TRANAPUENTE,3.° Básico,Matematicas,Patrones y Álgebra,83
6504,ESCUELA TRANAPUENTE,3.° Básico,Matematicas,Geometría,93
6506,ESCUELA MUNICIPAL DINAMARCA,3.° Básico,Matematicas,Patrones y Álgebra,50
6506,ESCUELA MUNICIPAL DINAMARCA,5.° Básico,Matematicas,Datos y Probabilidad,50
6506,ESCUELA MUNICIPAL DINAMARCA,5.° Básico,Matematicas,Números y Operaciones,69
6506,ESCUELA MUNICIPAL DINAMARCA,5.° Básico,Matematicas,Geometría,75
6506,ESCUELA MUNICIPAL DINAMARCA,5.° Básico,Matematicas,Patrones y Álgebra,83
6506,ESCUELA MUNICIPAL DINAMARCA,5.° Básico,Matematicas,Medición,90
6506,ESCUELA MUNICIPAL DINAMARCA,3.° Básico,Matematicas,Números y Operaciones,95
6506,ESCUELA MUNICIPAL DINAMARCA,3.° Básico,Matematicas,Datos y Probabilidad,100
6506,ESCUELA MUNICIPAL DINAMARCA,3.° Básico,Matematicas,Geometría,100
6506,ESCUELA MUNICIPAL DINAMARCA,3.° Básico,Matematicas,Medición,100
6508,"ESCUELA BASICA DINAMARCA, LUCERO",5.° Básico,Matematicas,Datos y Probabilidad,25
6508,"ESCUELA BASICA DINAMARCA, LUCERO",5.° Básico,Matematicas,Patrones y Álgebra,33
6508,"ESCUELA BASICA DINAMARCA, LUCERO",6.° Básico,Matematicas,Medición,33
6508,"ESCUELA BASICA DINAMARCA, LUCERO",6.° Básico,Matematicas,Patrones y Álgebra,33
6508,"ESCUELA BASICA DINAMARCA, LUCERO",6.° Básico,Matematicas,Números y Operaciones,41
6508,"ESCUELA BASICA DINAMARCA, LUCERO",5.° Básico,Matematicas,Medición,50
6508,"ESCUELA BASICA DINAMARCA, LUCERO",6.° Básico,Matematicas,Geometría,50
6508,"ESCUELA BASICA DINAMARCA, LUCERO",6.° Básico,Matematicas,Datos y Probabilidad,60
6508,"ESCUELA BASICA DINAMARCA, LUCERO",5.° Básico,Matematicas,Números y Operaciones,71
6508,"ESCUELA BASICA DINAMARCA, LUCERO",5.° Básico,Matematicas,Geometría,88
6512,ESCUELA VILLA LAS ARAUCARIAS,6.° Básico,Matematicas,Geometría,33
6512,ESCUELA VILLA LAS ARAUCARIAS,6.° Básico,Matematicas,Medición,33
6512,ESCUELA VILLA LAS ARAUCARIAS,5.° Básico,Matematicas,Datos y Probabilidad,50
6512,ESCUELA VILLA LAS ARAUCARIAS,5.° Básico,Matematicas,Números y Operaciones,54
6512,ESCUELA VILLA LAS ARAUCARIAS,5.° Básico,Matematicas,Patrones y Álgebra,67
6512,ESCUELA VILLA LAS ARAUCARIAS,6.° Básico,Matematicas,Números y Operaciones,82
6512,ESCUELA VILLA LAS ARAUCARIAS,6.° Básico,Matematicas,Patrones y Álgebra,83
6512,ESCUELA VILLA LAS ARAUCARIAS,5.° Básico,Matematicas,Geometría,100
6512,ESCUELA VILLA LAS ARAUCARIAS,5.° Básico,Matematicas,Medición,100
6512,ESCUELA VILLA LAS ARAUCARIAS,6.° Básico,Matematicas,Datos y Probabilidad,100
6515,ESCUELA CATRIPULLI,6.° Básico,Matematicas,Geometría,17
6515,ESCUELA CATRIPULLI,6.° Básico,Matematicas,Medición,17
6515,ESCUELA CATRIPULLI,6.° Básico,Matematicas,Números y Operaciones,50
6515,ESCUELA CATRIPULLI,6.° Básico,Matematicas,Datos y Probabilidad,75
6515,ESCUELA CATRIPULLI,6.° Básico,Matematicas,Patrones y Álgebra,75
6518,ESCUELA BASICA EL MANZANO,5.° Básico,Matematicas,Datos y Probabilidad,0
6518,ESCUELA BASICA EL MANZANO,5.° Básico,Matematicas,Medición,20
6518,ESCUELA BASICA EL MANZANO,3.° Básico,Matematicas,Patrones y Álgebra,50
6518,ESCUELA BASICA EL MANZANO,5.° Básico,Matematicas,Números y Operaciones,54
6518,ESCUELA BASICA EL MANZANO,5.° Básico,Matematicas,Patrones y Álgebra,67
6518,ESCUELA BASICA EL MANZANO,3.° Básico,Matematicas,Datos y Probabilidad,100
6518,ESCUELA BASICA EL MANZANO,3.° Básico,Matematicas,Geometría,100
6518,ESCUELA BASICA EL MANZANO,3.° Básico,Matematicas,Medición,100
6518,ESCUELA BASICA EL MANZANO,3.° Básico,Matematicas,Números y Operaciones,100
6518,ESCUELA BASICA EL MANZANO,5.° Básico,Matematicas,Geometría,100
6522,ESCUELA BASICA PUYANGUE,6.° Básico,Matematicas,Geometría,0
6522,ESCUELA BASICA PUYANGUE,6.° Básico,Matematicas,Medición,0
6522,ESCUELA BASICA PUYANGUE,6.° Básico,Matematicas,Números y Operaciones,45
6522,ESCUELA BASICA PUYANGUE,6.° Básico,Matematicas,Patrones y Álgebra,50
6522,ESCUELA BASICA PUYANGUE,6.° Básico,Matematicas,Datos y Probabilidad,70
6524,ESCUELA CULLINCO,6.° Básico,Matematicas,Medición,33
6524,ESCUELA CULLINCO,6.° Básico,Matematicas,Números y Operaciones,55
6524,ESCUELA CULLINCO,6.° Básico,Matematicas,Geometría,67
6524,ESCUELA CULLINCO,6.° Básico,Matematicas,Datos y Probabilidad,90
6524,ESCUELA CULLINCO,6.° Básico,Matematicas,Patrones y Álgebra,100
6528,ESCUELA BASICA BAJO YUPEHUE,5.° Básico,Matematicas,Datos y Probabilidad,0
6528,ESCUELA BASICA BAJO YUPEHUE,5.° Básico,Matematicas,Geometría,0
6528,ESCUELA BASICA BAJO YUPEHUE,6.° Básico,Matematicas,Medición,20
6528,ESCUELA BASICA BAJO YUPEHUE,5.° Básico,Matematicas,Patrones y Álgebra,22
6528,ESCUELA BASICA BAJO YUPEHUE,8.° Básico,Matematicas,Probabilidad y Estadística,31
6528,ESCUELA BASICA BAJO YUPEHUE,4.° Básico,Matematicas,Medición,36
6528,ESCUELA BASICA BAJO YUPEHUE,6.° Básico,Matematicas,Números y Operaciones,40
6528,ESCUELA BASICA BAJO YUPEHUE,8.° Básico,Matematicas,Álgebra y Funciones,41
6528,ESCUELA BASICA BAJO YUPEHUE,3.° Básico,Matematicas,Medición,50
6528,ESCUELA BASICA BAJO YUPEHUE,4.° Básico,Matematicas,Patrones y Álgebra,50
6528,ESCUELA BASICA BAJO YUPEHUE,7.° Básico,Matematicas,Probabilidad y Estadística,56
6528,ESCUELA BASICA BAJO YUPEHUE,7.° Básico,Matematicas,Geometría,58
6528,ESCUELA BASICA BAJO YUPEHUE,5.° Básico,Matematicas,Números y Operaciones,59
6528,ESCUELA BASICA BAJO YUPEHUE,7.° Básico,Matematicas,Álgebra y Funciones,59
6528,ESCUELA BASICA BAJO YUPEHUE,4.° Básico,Matematicas,Datos y Probabilidad,61
6528,ESCUELA BASICA BAJO YUPEHUE,4.° Básico,Matematicas,Geometría,64
6528,ESCUELA BASICA BAJO YUPEHUE,3.° Básico,Matematicas,Números y Operaciones,65
6528,ESCUELA BASICA BAJO YUPEHUE,8.° Básico,Matematicas,Geometría,65
6528,ESCUELA BASICA BAJO YUPEHUE,4.° Básico,Matematicas,Números y Operaciones,67
6528,ESCUELA BASICA BAJO YUPEHUE,5.° Básico,Matematicas,Medición,67
6528,ESCUELA BASICA BAJO YUPEHUE,7.° Básico,Matematicas,Números,69
6528,ESCUELA BASICA BAJO YUPEHUE,6.° Básico,Matematicas,Patrones y Álgebra,70
6528,ESCUELA BASICA BAJO YUPEHUE,6.° Básico,Matematicas,Datos y Probabilidad,76
6528,ESCUELA BASICA BAJO YUPEHUE,8.° Básico,Matematicas,Números,77
6528,ESCUELA BASICA BAJO YUPEHUE,3.° Básico,Matematicas,Patrones y Álgebra,80
6528,ESCUELA BASICA BAJO YUPEHUE,6.° Básico,Matematicas,Geometría,93
6528,ESCUELA BASICA BAJO YUPEHUE,3.° Básico,Matematicas,Datos y Probabilidad,100
6528,ESCUELA BASICA BAJO YUPEHUE,3.° Básico,Matematicas,Geometría,100
6539,ESCUELA BASICA COI COI,3.° Básico,Matematicas,Patrones y Álgebra,17
6539,ESCUELA BASICA COI COI,6.° Básico,Matematicas,Medición,22
6539,ESCUELA BASICA COI COI,3.° Básico,Matematicas,Medición,50
6539,ESCUELA BASICA COI COI,6.° Básico,Matematicas,Datos y Probabilidad,50
6539,ESCUELA BASICA COI COI,6.° Básico,Matematicas,Números y Operaciones,52
6539,ESCUELA BASICA COI COI,6.° Básico,Matematicas,Patrones y Álgebra,56
6539,ESCUELA BASICA COI COI,3.° Básico,Matematicas,Números y Operaciones,70
6539,ESCUELA BASICA COI COI,3.° Básico,Matematicas,Datos y Probabilidad,89
6539,ESCUELA BASICA COI COI,6.° Básico,Matematicas,Geometría,89
6539,ESCUELA BASICA COI COI,3.° Básico,Matematicas,Geometría,100
6585,LICEO BICENTENARIO LUIS GONZALEZ VASQUEZ 6585-4,8.° Básico,Matematicas,Probabilidad y Estadística,7
6585,LICEO BICENTENARIO LUIS GONZALEZ VASQUEZ 6585-4,8.° Básico,Matematicas,Geometría,11
6585,LICEO BICENTENARIO LUIS GONZALEZ VASQUEZ 6585-4,II. Medio,Matematicas,Geometría,14
6585,LICEO BICENTENARIO LUIS GONZALEZ VASQUEZ 6585-4,I. Medio,Matematicas,Geometría,15
6585,LICEO BICENTENARIO LUIS GONZALEZ VASQUEZ 6585-4,8.° Básico,Matematicas,Álgebra y Funciones,18
6585,LICEO BICENTENARIO LUIS GONZALEZ VASQUEZ 6585-4,II. Medio,Matematicas,Álgebra y Funciones,18
6585,LICEO BICENTENARIO LUIS GONZALEZ VASQUEZ 6585-4,II. Medio,Matematicas,Probabilidad y Estadística,19
6585,LICEO BICENTENARIO LUIS GONZALEZ VASQUEZ 6585-4,I. Medio,Matematicas,Álgebra y Funciones,20
